seed,strategy,cycle,num_spans,max_docs,f1,mentions
29,joint-ent,15,20,5,0.5367937817258417,0.7570938571874026
29,joint-ent,16,20,5,0.4745594150247374,0.7361663099969428
29,joint-ent,17,20,5,0.5587284269777125,0.7761017450458444
29,joint-ent,18,20,5,0.5493667814663,0.775357809583074
29,joint-ent,19,20,5,0.5781991996800779,0.7975169967484481
29,joint-ent,20,20,5,0.5384108129029026,0.7802874743326489
29,li-ent,1,20,5,0.41733299622982645,0.5619047619047619
29,li-ent,2,20,5,0.43288896770061297,0.5903337169159955
29,li-ent,3,20,5,0.3982282092478376,0.5939635535307517
29,li-ent,4,20,5,0.4411725931304069,0.6079167870557644
29,li-ent,5,20,5,0.4551681345742324,0.6253186066270179
29,li-ent,6,20,5,0.4589837348160472,0.6194477791116447
29,li-ent,7,20,5,0.45347068963946957,0.6141575274177468
29,li-ent,8,20,5,0.4758418823864477,0.6380631320870366
29,li-ent,9,20,5,0.4774024428999591,0.617671809256662
29,li-ent,10,20,5,0.48328558438089714,0.6486626850168787
29,li-ent,11,20,5,0.4680779711393765,0.6533333333333334
29,li-ent,12,20,5,0.45144188193810186,0.6514767932489451
29,li-ent,13,20,5,0.48461816777255656,0.6750700280112045
29,li-ent,14,20,5,0.49081105644092266,0.6692957746478874
29,li-ent,15,20,5,0.49141617078811306,0.6837444655281468
29,li-ent,16,20,5,0.4907870586983467,0.6687202464295716
29,li-ent,17,20,5,0.4875127417952581,0.6790750141003947
29,li-ent,18,20,5,0.5282701288027442,0.7156342182890855
29,li-ent,19,20,5,0.4848491140642724,0.6876918783142618
29,li-ent,20,20,5,0.5161090435603207,0.6990560799555803
29,ment-ent,1,20,5,0.4812667078363249,0.6243184296619411
29,ment-ent,2,20,5,0.48014917396291007,0.6224215246636771
29,ment-ent,3,20,5,0.4851251202913751,0.6428571428571429
29,ment-ent,4,20,5,0.4613704741558548,0.6574307304785895
29,ment-ent,5,20,5,0.47925092686824766,0.6631229235880399
29,ment-ent,6,20,5,0.4913575992067231,0.664292651343477
29,ment-ent,7,20,5,0.4885262315519862,0.6630504148053605
29,ment-ent,8,20,5,0.44166733582451423,0.6657842488418265
29,ment-ent,9,20,5,0.4851591519334493,0.698024459078081
29,ment-ent,10,20,5,0.48828106763020146,0.7303609341825902
29,ment-ent,11,20,5,0.49470000164233724,0.7391041162227602
29,ment-ent,12,20,5,0.5031998278503192,0.7291421856639247
29,ment-ent,13,20,5,0.48074268697025896,0.7574417919245506
29,ment-ent,14,20,5,0.512363462135574,0.7540681608842493
29,ment-ent,15,20,5,0.5427134031835709,0.7605476390053088
29,ment-ent,16,20,5,0.5225928412982102,0.7758049954860065
29,ment-ent,17,20,5,0.534470219745922,0.7915373765867418
29,ment-ent,18,20,5,0.5458057897614026,0.7936946902654867
29,ment-ent,19,20,5,0.48188528531067193,0.7876890975482524
29,ment-ent,20,20,5,0.5059376568224684,0.7802717070289427
29,noise,1,20,5,0.40917323742342276,0.5322868355333571
29,noise,2,20,5,0.28560704582280266,0.39535883111302106
29,noise,3,20,5,0.40917323742342276,0.5322868355333571
29,noise,4,20,5,0.2725877569983697,0.3842832469775475
29,noise,5,20,5,0.3119867673611733,0.42237061769616024
29,noise,6,20,5,0.26967682968816364,0.3821102909248805
29,noise,7,20,5,0.2845465779019211,0.3895323895323895
29,noise,8,20,5,0.26954376857130324,0.3842492427520554
29,noise,9,20,5,0.25014055036653526,0.3527839643652561
29,noise,10,20,5,0.34364945999480206,0.46006389776357826
29,noise,11,20,5,0.3086160497149916,0.4232225494320572
29,noise,12,20,5,0.3277398868995143,0.44417177914110434
29,noise,13,20,5,0.3358445420570917,0.45469125902165203
29,noise,14,20,5,0.4410186916015341,0.557738710789383
29,noise,15,20,5,0.43916379971408515,0.6043987432162239
29,noise,16,20,5,0.3846101215223034,0.5484985384002126
29,noise,17,20,5,0.4338233343259555,0.5541423169474047
29,noise,18,20,5,0.4237870003718978,0.5402811107302022
29,noise,19,20,5,0.3265544188371781,0.46922183507549364
29,noise,20,20,5,0.33965445477240025,0.4469756480754124
29,random,1,20,5,0.47716905015015015,0.6271025071405902
29,random,2,20,5,0.45031544396261663,0.5936842105263157
29,random,3,20,5,0.4343174816180955,0.6312419974391805
29,random,4,20,5,0.4506659464377059,0.6580246913580247
29,random,5,20,5,0.4903245381207997,0.6563754245137389
29,random,6,20,5,0.4736603361761506,0.6465927099841521
29,random,7,20,5,0.4301845804458771,0.6647097195042401
29,random,8,20,5,0.4882942787876168,0.6944010009383798
29,random,9,20,5,0.47597786008850185,0.672524501520784
29,random,10,20,5,0.46614664940297823,0.6824866310160427
29,random,11,20,5,0.47738814128204715,0.7072555205047318
29,random,12,20,5,0.47421102492890466,0.7446872193953906
29,random,13,20,5,0.49075304216716487,0.7414865265028131
29,random,14,20,5,0.5252396848551175,0.742822966507177
29,random,15,20,5,0.4985534038810733,0.7480680061823803
29,random,16,20,5,0.4729895271953069,0.712145361810647
29,random,17,20,5,0.36459917746977416,0.7555823777911889
29,random,18,20,5,0.3890888823613035,0.7592794759825328
29,random,19,20,5,0.4403794327994457,0.7600225861095425
29,random,20,20,5,0.49867272707056753,0.7742676622630671
29,clust-ent,1,20,20,0.3637999182472924,0.484990253411306
29,clust-ent,2,20,20,0.4625278667694816,0.6027742749054225
29,clust-ent,3,20,20,0.47163963743432613,0.6479787547949247
29,clust-ent,4,20,20,0.39926462890565056,0.5607919087583387
29,clust-ent,5,20,20,0.40936848881365967,0.631019387116948
29,clust-ent,6,20,20,0.4292767846054553,0.6367476240760297
29,clust-ent,7,20,20,0.48015951520523165,0.6331955109273479
29,clust-ent,8,20,20,0.44996792545483183,0.629385386441572
29,clust-ent,9,20,20,0.45361595722121456,0.6306597671410091
29,clust-ent,10,20,20,0.4242718335997535,0.5746721471912312
29,clust-ent,11,20,20,0.45148522607370034,0.6918560122542763
29,clust-ent,12,20,20,0.48934925138630697,0.6545360020795425
29,clust-ent,13,20,20,0.4893546015495316,0.6440013076168684
29,clust-ent,14,20,20,0.46232519980705317,0.6812422360248447
29,clust-ent,15,20,20,0.4258940303061274,0.6994475138121548
29,clust-ent,16,20,20,0.4563952286437692,0.6195985832349469
29,clust-ent,17,20,20,0.5099854378768452,0.7149226330972986
29,clust-ent,18,20,20,0.47437171263250105,0.6670394185071289
29,clust-ent,19,20,20,0.42124313700037685,0.5600866113316493
29,clust-ent,20,20,20,0.35317779411269606,0.5586402266288952
29,cond-ent,1,20,20,0.3341274546233528,0.4505314799672935
29,cond-ent,2,20,20,0.4757502814840288,0.5983430500153423
29,cond-ent,3,20,20,0.4302045913484871,0.5580246913580247
29,cond-ent,4,20,20,0.4213723183825331,0.5633413876423887
29,cond-ent,5,20,20,0.47945096427881256,0.6007626870049868
29,cond-ent,6,20,20,0.47183480381018755,0.6580961126415672
29,cond-ent,7,20,20,0.5093867776478457,0.6661016949152542
29,cond-ent,8,20,20,0.4705348995477255,0.6193293885601578
29,cond-ent,9,20,20,0.40883490123467753,0.5449450312567364
29,cond-ent,10,20,20,0.44315368952820045,0.58640081799591
29,cond-ent,11,20,20,0.4156408403283735,0.5765081901717939
29,cond-ent,12,20,20,0.47482349518632283,0.6440464970153943
29,cond-ent,13,20,20,0.44314476588522905,0.6174850299401198
29,cond-ent,14,20,20,0.33805649779210784,0.47607052896725444
29,cond-ent,15,20,20,0.37525256608456514,0.46354810238305383
29,cond-ent,16,20,20,0.44697695528303494,0.6210756875152105
29,cond-ent,17,20,20,0.4851814272189281,0.623275188752929
29,cond-ent,18,20,20,0.4513958542045535,0.5968609865470852
29,cond-ent,19,20,20,0.5003370825844713,0.6828868234007655
29,cond-ent,20,20,20,0.48980539313871124,0.6926263463131732
29,joint-ent,1,20,20,0.41606276241272927,0.5509776536312849
29,joint-ent,2,20,20,0.4698048925543788,0.5964298214910746
29,joint-ent,3,20,20,0.48841141527920295,0.648955223880597
29,joint-ent,4,20,20,0.3962495813623191,0.536908077994429
29,joint-ent,5,20,20,0.5147907803044461,0.6605744125326372
29,joint-ent,6,20,20,0.5035414675927842,0.6859993763642033
29,joint-ent,7,20,20,0.5095804679791157,0.6658892128279883
29,joint-ent,8,20,20,0.4383957554994328,0.6267605633802816
29,joint-ent,9,20,20,0.50703322432811,0.6966932725199545
29,joint-ent,10,20,20,0.4986241009067771,0.67987987987988
29,joint-ent,11,20,20,0.45748762825725015,0.705979608707633
29,joint-ent,12,20,20,0.39261897984271893,0.6981530343007916
29,joint-ent,13,20,20,0.4507746871137433,0.6586199043498063
29,joint-ent,14,20,20,0.4674749251275519,0.7364620938628159
29,joint-ent,15,20,20,0.4094383114496698,0.6973797869277282
29,joint-ent,16,20,20,0.4052548776407323,0.7143646408839779
29,joint-ent,17,20,20,0.47079093755917506,0.7357392316647265
29,joint-ent,18,20,20,0.4662023275685058,0.7205428747686612
29,joint-ent,19,20,20,0.46846262445207265,0.7339752407152682
29,joint-ent,20,20,20,0.434201465057747,0.6961993455826831
29,li-ent,1,20,20,0.4762060670432455,0.6095299008634475
29,li-ent,2,20,20,0.4460227297082387,0.5773546412784768
29,li-ent,3,20,20,0.452687459281549,0.5956340956340956
29,li-ent,4,20,20,0.47313148580927383,0.6158650843222986
29,li-ent,5,20,20,0.4502989144636473,0.6017741548789259
29,li-ent,6,20,20,0.48197351289105095,0.624383368569415
29,li-ent,7,20,20,0.5017158105621968,0.6508838383838383
29,li-ent,8,20,20,0.5107074990369246,0.6552402360213544
29,li-ent,9,20,20,0.528308114459926,0.6722204421659723
29,li-ent,10,20,20,0.5282538727434024,0.6768829475057059
29,li-ent,11,20,20,0.5242642472079587,0.6767708011135168
29,li-ent,12,20,20,0.47812248571169347,0.6785022595222724
29,li-ent,13,20,20,0.5341032775737166,0.7028315946348733
29,li-ent,14,20,20,0.50368030443432,0.6865493587831792
29,li-ent,15,20,20,0.5122127740452477,0.6871310507674143
29,li-ent,16,20,20,0.47618260901424353,0.6983449012279764
29,li-ent,17,20,20,0.4643522786988777,0.7161308051662544
29,li-ent,18,20,20,0.501746246971751,0.6931002185451139
29,li-ent,19,20,20,0.575043761693832,0.7515292746868628
29,li-ent,20,20,20,0.5773506284486701,0.7491017964071857
29,ment-ent,1,20,20,0.4712686096803471,0.6307448494453248
29,ment-ent,2,20,20,0.49772648397999664,0.6556945358788677
29,ment-ent,3,20,20,0.499707523564129,0.6728913787737317
29,ment-ent,4,20,20,0.4745114906384728,0.6720623501199041
29,ment-ent,5,20,20,0.520404058208702,0.707997520148791
29,ment-ent,6,20,20,0.523774578640295,0.7096378146101903
29,ment-ent,7,20,20,0.5027148170971322,0.691699604743083
29,ment-ent,8,20,20,0.5389071220884388,0.7217161328239788
29,ment-ent,9,20,20,0.5437255617536966,0.7499227202472953
29,ment-ent,10,20,20,0.5338842811917803,0.7361067005398538
29,ment-ent,11,20,20,0.5188242917896204,0.737007874015748
29,ment-ent,12,20,20,0.5234951977068597,0.7426160337552742
29,ment-ent,13,20,20,0.5716414816245932,0.7726190476190475
29,ment-ent,14,20,20,0.5398829527886867,0.7496339677891654
29,ment-ent,15,20,20,0.5625200439596809,0.7708632061944364
29,ment-ent,16,20,20,0.48056807009703534,0.7520497596833475
29,ment-ent,17,20,20,0.5221804531402833,0.756649688737974
29,ment-ent,18,20,20,0.541832918290087,0.7895632444696541
29,ment-ent,19,20,20,0.48164904035654427,0.7931844888366628
29,ment-ent,20,20,20,0.5352478586294943,0.8134220422331501
29,noise,1,20,20,0.40917323742342276,0.5322868355333571
29,noise,2,20,20,0.40917323742342276,0.5322868355333571
29,noise,3,20,20,0.2987245156977298,0.41193778898696937
29,noise,4,20,20,0.28506337268632537,0.39504061564771276
29,noise,5,20,20,0.29070820782961787,0.4055884843353091
29,noise,6,20,20,0.27218615300474763,0.3669885864793679
29,noise,7,20,20,0.37806197892642796,0.49490994518402504
29,noise,8,20,20,0.35932926460440623,0.47157726180944753
29,noise,9,20,20,0.34144590030937755,0.4519543973941367
29,noise,10,20,20,0.4585618394121267,0.6118836915297091
29,noise,11,20,20,0.4078727806175597,0.5436823104693141
29,noise,12,20,20,0.13633706093417666,0.18154613466334166
29,noise,13,20,20,0.3938737256098716,0.627191867852605
29,noise,14,20,20,0.42950128991574993,0.6283333333333333
29,noise,15,20,20,0.46205771229458187,0.5861705861705861
29,noise,16,20,20,0.4672968382489202,0.615625
29,noise,17,20,20,0.3282153207424052,0.5078571428571429
29,noise,18,20,20,0.34802768604149265,0.6351542598358336
29,noise,19,20,20,0.29372027030594644,0.554442217768871
29,noise,20,20,20,0.26320252197676614,0.4716157205240175
29,random,1,20,20,0.39414893390631245,0.5358361774744027
29,random,2,20,20,0.4463818770512384,0.5860296341094647
29,random,3,20,20,0.5037281852734316,0.6594427244582043
29,random,4,20,20,0.4842135733000386,0.6402535657686212
29,random,5,20,20,0.4713799214585717,0.6545111600125747
29,random,6,20,20,0.4214857037147157,0.5869106263194933
29,random,7,20,20,0.4960872547092219,0.6381909547738693
29,random,8,20,20,0.4981569182355083,0.6754357119368628
29,random,9,20,20,0.4750463496962265,0.6805872756933117
29,random,10,20,20,0.4461259968561904,0.6916558018252933
29,random,11,20,20,0.4837454618879322,0.6774727092292424
29,random,12,20,20,0.5279780930648729,0.7195869635366247
29,random,13,20,20,0.5322076359241449,0.7512600059294396
29,random,14,20,20,0.4848432032479444,0.7390599675850891
29,random,15,20,20,0.513458867353326,0.7468625650443832
29,random,16,20,20,0.5321184885795166,0.7493010251630942
29,random,17,20,20,0.4380259902298172,0.7512029436739315
29,random,18,20,20,0.5030809480838242,0.7435575109993714
29,random,19,20,20,0.4791888242196878,0.769594794439515
29,random,20,20,20,0.4592224270174909,0.7053571428571428
29,clust-ent,1,40,1,0.43552780150562054,0.5543252595155709
29,clust-ent,2,40,1,0.43781280288196606,0.5534635879218474
29,clust-ent,3,40,1,0.5043467503394066,0.6328776258752918
29,clust-ent,4,40,1,0.5325248524766549,0.694938440492476
29,clust-ent,5,40,1,0.541713849940411,0.7001693958215697
29,clust-ent,6,40,1,0.5585976575572841,0.7297071129707112
29,clust-ent,7,40,1,0.5812995017444087,0.7482441923284711
29,clust-ent,8,40,1,0.6051794924111279,0.7648443630656553
29,clust-ent,9,40,1,0.5890144122406589,0.748421052631579
29,clust-ent,10,40,1,0.5929798779632196,0.7579859231185707
29,cond-ent,1,40,1,0.42500845674576176,0.5482933914306464
29,cond-ent,2,40,1,0.5021811737308438,0.6361758630864561
29,cond-ent,3,40,1,0.5064347709551404,0.642183945401365
29,cond-ent,4,40,1,0.5217954342222539,0.6542117338577516
29,cond-ent,5,40,1,0.5228804633100448,0.6677195198989261
29,cond-ent,6,40,1,0.4987541134407057,0.6464309539693129
29,cond-ent,7,40,1,0.5329929161197201,0.6843769765970904
29,cond-ent,8,40,1,0.5467598187986616,0.7093720416535184
29,cond-ent,9,40,1,0.5671240808814758,0.7439824945295405
29,cond-ent,10,40,1,0.5704495705861061,0.7476465229274218
29,joint-ent,1,40,1,0.421849530458192,0.5532696546656869
29,joint-ent,2,40,1,0.47072011316870094,0.6160919540229886
29,joint-ent,3,40,1,0.47045939682117005,0.6513872135102533
29,joint-ent,4,40,1,0.4936601480754845,0.659473183116471
29,joint-ent,5,40,1,0.5086737601770999,0.6742192284139621
29,joint-ent,6,40,1,0.5246502412190209,0.6939028164654905
29,joint-ent,7,40,1,0.5544961779396061,0.7125935162094764
29,joint-ent,8,40,1,0.5618917754512903,0.7302829620710416
29,joint-ent,9,40,1,0.5708295029362341,0.7380298871607197
29,joint-ent,10,40,1,0.5959886063908321,0.7628243814121908
29,li-ent,1,40,1,0.29196152160837924,0.41044776119402987
29,li-ent,2,40,1,0.4621462427835767,0.6088379705400981
29,li-ent,3,40,1,0.4527836691663885,0.6046353101567825
29,li-ent,4,40,1,0.48217908591080655,0.6433703461789679
29,li-ent,5,40,1,0.5105996076057835,0.6969317470256732
29,li-ent,6,40,1,0.5346095940580331,0.7139224411951686
29,li-ent,7,40,1,0.5542769549096658,0.7154838709677421
29,li-ent,8,40,1,0.5840507712544815,0.749057151145924
29,li-ent,9,40,1,0.6167971950399899,0.7756332931242461
29,li-ent,10,40,1,0.5742606712983095,0.7290575916230365
29,ment-ent,1,40,1,0.4020329150187236,0.5723974228552051
29,ment-ent,2,40,1,0.46772106982857364,0.6138735420503375
29,ment-ent,3,40,1,0.44537805567560085,0.6051188299817184
29,ment-ent,4,40,1,0.48487707696784116,0.6390532544378699
29,ment-ent,5,40,1,0.4956958636413737,0.6505001515610791
29,ment-ent,6,40,1,0.5088058182624918,0.6689754689754689
29,ment-ent,7,40,1,0.5137166122021278,0.6853226727584237
29,ment-ent,8,40,1,0.5068162275394076,0.6937914406268837
29,ment-ent,9,40,1,0.5368007836980507,0.7110589615723085
29,ment-ent,10,40,1,0.544274201285947,0.720024161884627
29,noise,1,40,1,0.46374115294417045,0.5910709394686388
29,noise,2,40,1,0.34407377524435273,0.45910931174089065
29,noise,3,40,1,0.348074320319199,0.4635922330097087
29,noise,4,40,1,0.31626899722531143,0.4276781992496874
29,noise,5,40,1,0.3961903468656555,0.5242937853107346
29,noise,6,40,1,0.42984412981651204,0.5607668606641562
29,noise,7,40,1,0.44111135892260656,0.5764075067024128
29,noise,8,40,1,0.41263700248767643,0.5469301340860975
29,noise,9,40,1,0.4525868608824905,0.5913344887348353
29,noise,10,40,1,0.46983299575624743,0.609297725024728
29,random,1,40,1,0.4623852790510983,0.5880740233036327
29,random,2,40,1,0.48865318478937536,0.6424635332252836
29,random,3,40,1,0.513506504818331,0.6761006289308177
29,random,4,40,1,0.5492624195542332,0.7216556688662268
29,random,5,40,1,0.5393089553002772,0.722011107863198
29,random,6,40,1,0.5555628223272244,0.7400681044267877
29,random,7,40,1,0.5376263863954196,0.7263309352517986
29,random,8,40,1,0.5455594376866216,0.7263853000287109
29,random,9,40,1,0.5647657717734527,0.75177304964539
29,random,10,40,1,0.5788230964750801,0.7790152403282533
29,clust-ent,1,40,5,0.4597186664418391,0.5788295490885834
29,clust-ent,2,40,5,0.4341084498000434,0.5652482269503546
29,clust-ent,3,40,5,0.4421566226346032,0.5823488533703961
29,clust-ent,4,40,5,0.49144766222339603,0.6549295774647886
29,clust-ent,5,40,5,0.49725657161816295,0.6300670284072774
29,clust-ent,6,40,5,0.5140352499385843,0.6493150684931507
29,clust-ent,7,40,5,0.5467634594942972,0.6848412222887956
29,clust-ent,8,40,5,0.5476502373048877,0.6943691659138813
29,clust-ent,9,40,5,0.5333572291510823,0.6814720812182742
29,clust-ent,10,40,5,0.5348998911421222,0.6758224209517727
29,cond-ent,1,40,5,0.42708275764027004,0.555443208628244
29,cond-ent,2,40,5,0.4701724207124062,0.5990836197021764
29,cond-ent,3,40,5,0.5040363290738686,0.6323480571238791
29,cond-ent,4,40,5,0.5236978436927523,0.6682705159048382
29,cond-ent,5,40,5,0.5483341179422125,0.7077577045696067
29,cond-ent,6,40,5,0.5559066241142768,0.7043795620437956
29,cond-ent,7,40,5,0.5520906245736477,0.6974330966684872
29,cond-ent,8,40,5,0.5669538492888452,0.7271223814773979
29,cond-ent,9,40,5,0.5717078443037628,0.729973783862511
29,cond-ent,10,40,5,0.5792229575192661,0.7315045719035744
29,joint-ent,1,40,5,0.4232502160936999,0.5954979536152797
29,joint-ent,2,40,5,0.47862852558742436,0.632945091514143
29,joint-ent,3,40,5,0.4802367441496045,0.6155484558040468
29,joint-ent,4,40,5,0.5093370758698433,0.6679973386560213
29,joint-ent,5,40,5,0.514835245454578,0.6793103448275861
29,joint-ent,6,40,5,0.48452942815510996,0.6668979875086746
29,joint-ent,7,40,5,0.544804878861273,0.7472868217054264
29,joint-ent,8,40,5,0.5705371966880027,0.7637170948303204
29,joint-ent,9,40,5,0.5423456385383879,0.7441860465116279
29,joint-ent,10,40,5,0.5823099781482338,0.7636780292179891
29,li-ent,1,40,5,0.45208206003244195,0.5842541436464088
29,li-ent,2,40,5,0.4765914607495385,0.605982631071084
29,li-ent,3,40,5,0.4715903298344486,0.6149029430181591
29,li-ent,4,40,5,0.4889325987540971,0.6215266687959119
29,li-ent,5,40,5,0.5115248704038954,0.6580803434529285
29,li-ent,6,40,5,0.5057030391063011,0.651147752990624
29,li-ent,7,40,5,0.4980951961263222,0.6404754044239023
29,li-ent,8,40,5,0.5282124728588117,0.6705991927972679
29,li-ent,9,40,5,0.5153946296225482,0.6929036256585064
29,li-ent,10,40,5,0.5390678253271262,0.6966292134831461
29,ment-ent,1,40,5,0.4692325935252552,0.6140463917525772
29,ment-ent,2,40,5,0.4802482764629498,0.6389320086929525
29,ment-ent,3,40,5,0.5261518806144941,0.6736004894463139
29,ment-ent,4,40,5,0.4839735233851867,0.7183186951066499
29,ment-ent,5,40,5,0.5462174333469259,0.7509971509971509
29,ment-ent,6,40,5,0.518889708446331,0.7677836566725456
29,ment-ent,7,40,5,0.5417656780933093,0.778812572759022
29,ment-ent,8,40,5,0.5444332795545234,0.7898050974512744
29,ment-ent,9,40,5,0.5620186413339628,0.7923976608187135
29,ment-ent,10,40,5,0.5710358322344095,0.8008071490343038
29,noise,1,40,5,0.40917323742342276,0.5322868355333571
29,noise,2,40,5,0.38923551962464303,0.5030581039755352
29,noise,3,40,5,0.4087219761375316,0.5233576642335767
29,noise,4,40,5,0.41213739303415675,0.5364602418468304
29,noise,5,40,5,0.4384287861229414,0.5655813953488372
29,noise,6,40,5,0.46447827728055285,0.5829268292682926
29,noise,7,40,5,0.4443890520036782,0.5722021660649819
29,noise,8,40,5,0.4334535789153082,0.5579809004092768
29,noise,9,40,5,0.33653968801757655,0.45256053989678435
29,noise,10,40,5,0.43637745411760137,0.5701754385964912
29,random,1,40,5,0.5048942158676323,0.6575102279368791
29,random,2,40,5,0.4848124190334442,0.648578811369509
29,random,3,40,5,0.4800473269731234,0.645369284876905
29,random,4,40,5,0.4674537139936505,0.6461442786069652
29,random,5,40,5,0.4215493596955544,0.6573121297162458
29,random,6,40,5,0.43933043617076445,0.6702463676563487
29,random,7,40,5,0.5032391887540275,0.6970345460103944
29,random,8,40,5,0.45556607489430395,0.6896551724137931
29,random,9,40,5,0.49526298233358634,0.7316931982633864
29,random,10,40,5,0.5106162125616552,0.7336322869955156
29,clust-ent,1,40,40,0.48028982551130045,0.6166718314223737
29,clust-ent,2,40,40,0.462897195936919,0.6106675183647396
29,clust-ent,3,40,40,0.4776083067797374,0.6410004904364883
29,clust-ent,4,40,40,0.3827249921657636,0.6385786802030456
29,clust-ent,5,40,40,0.41324140439181284,0.7075525269733105
29,clust-ent,6,40,40,0.3867825473168067,0.6381426202321724
29,clust-ent,7,40,40,0.47762453959443496,0.6889332003988035
29,clust-ent,8,40,40,0.5002200124705456,0.7212760205460935
29,clust-ent,9,40,40,0.48165213225676556,0.7431367219353084
29,clust-ent,10,40,40,0.4683797697732968,0.7287817938420348
29,cond-ent,1,40,40,0.41687761080980446,0.5523880044427989
29,cond-ent,2,40,40,0.427714359160293,0.5817987723512144
29,cond-ent,3,40,40,0.4323948517403813,0.6004140786749482
29,cond-ent,4,40,40,0.4509870299955184,0.6213533834586467
29,cond-ent,5,40,40,0.4500789631015974,0.6186440677966103
29,cond-ent,6,40,40,0.414304979218797,0.6647619047619048
29,cond-ent,7,40,40,0.4700062290024632,0.6600985221674878
29,cond-ent,8,40,40,0.49550282054355704,0.6583649160801299
29,cond-ent,9,40,40,0.4815001175845912,0.6732613908872901
29,cond-ent,10,40,40,0.4650155426037794,0.6074334726193095
29,joint-ent,1,40,40,0.45625249292006226,0.5841379310344829
29,joint-ent,2,40,40,0.43784447686407096,0.6337271750805585
29,joint-ent,3,40,40,0.5248632785823996,0.6919127086007703
29,joint-ent,4,40,40,0.49297301559554896,0.696594427244582
29,joint-ent,5,40,40,0.5501815545729224,0.7186678352322524
29,joint-ent,6,40,40,0.5364929925294973,0.7262872628726287
29,joint-ent,7,40,40,0.5174522184535653,0.7012622720897616
29,joint-ent,8,40,40,0.5431340289608783,0.729353541602227
29,joint-ent,9,40,40,0.5389747089130162,0.7325742849208552
29,joint-ent,10,40,40,0.5171728306972154,0.7263309352517986
29,li-ent,1,40,40,0.4482268475536897,0.5784722222222222
29,li-ent,2,40,40,0.44606015549319283,0.5723660226029894
29,li-ent,3,40,40,0.4897912938058106,0.6274247491638796
29,li-ent,4,40,40,0.44579624234986587,0.6545694490267239
29,li-ent,5,40,40,0.4143458145037102,0.6363358778625955
29,li-ent,6,40,40,0.4792034342363312,0.6786838340486409
29,li-ent,7,40,40,0.48984840339447583,0.6490066225165564
29,li-ent,8,40,40,0.5041522844002897,0.6601507958670763
29,li-ent,9,40,40,0.5185338412447075,0.7063679245283019
29,li-ent,10,40,40,0.5061914205320411,0.71723368655884
29,ment-ent,1,40,40,0.4598990162020326,0.6084033613445378
29,ment-ent,2,40,40,0.4610935037245654,0.6276265931794694
29,ment-ent,3,40,40,0.5017799453288624,0.684940138626339
29,ment-ent,4,40,40,0.46874151102509537,0.6847720659553832
29,ment-ent,5,40,40,0.4897052519365457,0.7483323226197696
29,ment-ent,6,40,40,0.37260175276254587,0.7720930232558141
29,ment-ent,7,40,40,0.47497554629371636,0.7435765673175744
29,ment-ent,8,40,40,0.512369726134645,0.7876359473382942
29,ment-ent,9,40,40,0.4307187589002122,0.794806661021733
29,ment-ent,10,40,40,0.5533552179583272,0.7900552486187846
29,noise,1,40,40,0.40917323742342276,0.5322868355333571
29,noise,2,40,40,0.28506337268632537,0.39504061564771276
29,noise,3,40,40,0.27218615300474763,0.3669885864793679
29,noise,4,40,40,0.35932926460440623,0.47157726180944753
29,noise,5,40,40,0.4585618394121267,0.6118836915297091
29,noise,6,40,40,0.13633706093417666,0.18154613466334166
29,noise,7,40,40,0.42950128991574993,0.6283333333333333
29,noise,8,40,40,0.4672968382489202,0.615625
29,noise,9,40,40,0.34802768604149265,0.6351542598358336
29,noise,10,40,40,0.26320252197676614,0.4716157205240175
29,random,1,40,40,0.20122431374412683,0.32902362906821214
29,random,2,40,40,0.38670599260936284,0.5249343832020997
29,random,3,40,40,0.45309903698874093,0.6059306895319757
29,random,4,40,40,0.44607866132629886,0.6412966878083157
29,random,5,40,40,0.44556987677773746,0.6901453957996769
29,random,6,40,40,0.3442574937998359,0.6935213158778114
29,random,7,40,40,0.5243246033274418,0.7492143306096793
29,random,8,40,40,0.46373655732713576,0.7499999999999999
29,random,9,40,40,0.5121306510390733,0.7481435643564357
29,random,10,40,40,0.48050224940863484,0.7541899441340781
29,clust-ent,1,100,1,0.463401475805808,0.5964310226492793
29,clust-ent,2,100,1,0.4419802562011583,0.5555153707052441
29,clust-ent,3,100,1,0.4885291362191406,0.6256946714612619
29,clust-ent,4,100,1,0.5289414004679868,0.7003367003367003
29,clust-ent,5,100,1,0.5540946406499382,0.7223084083152344
29,clust-ent,6,100,1,0.5633370548129367,0.7175
29,clust-ent,7,100,1,0.5663478164781961,0.7296296296296295
29,clust-ent,8,100,1,0.5782041136985284,0.7330652644602534
29,clust-ent,9,100,1,0.6036779784441592,0.7724514563106797
29,clust-ent,10,100,1,0.5959451904402211,0.7713530965658937
29,cond-ent,1,100,1,0.463401475805808,0.5964310226492793
29,cond-ent,2,100,1,0.4419802562011583,0.5555153707052441
29,cond-ent,3,100,1,0.5032205244271005,0.6418056918547596
29,cond-ent,4,100,1,0.5214363926984931,0.6623164763458401
29,cond-ent,5,100,1,0.5234307492958297,0.6690322580645162
29,cond-ent,6,100,1,0.5584153473218195,0.7225501770956317
29,cond-ent,7,100,1,0.5676474437431059,0.7318235995232419
29,cond-ent,8,100,1,0.5926389809274917,0.7578947368421053
29,cond-ent,9,100,1,0.6059993864441348,0.7734904270986747
29,cond-ent,10,100,1,0.6074368724179863,0.7757009345794392
